t,x0,x1
2.2788,0.00166057,0.0322575
2.2789,0.0016638,0.0322853
2.279,0.00166703,0.0323131
2.2791,0.00167026,0.0323409
2.2792,0.00167349,0.0323686
2.2793,0.00167673,0.0323964
2.2794,0.00167997,0.0324241
2.2795,0.00168321,0.0324519
2.2796,0.00168645,0.0324796
2.2797,0.0016897,0.0325073
2.2798,0.00169295,0.032535
2.2799,0.00169621,0.0325627
2.28,0.00169946,0.0325904
2.2801,0.00170272,0.032618
2.2802,0.00170598,0.0326457
2.2803,0.00170925,0.0326734
2.2804,0.00171252,0.032701
2.2805,0.00171579,0.0327286
2.2806,0.00171906,0.0327562
2.2807,0.00172233,0.0327838
2.2808,0.00172561,0.0328114
2.2809,0.00172889,0.032839
2.281,0.00173218,0.0328666
2.2811,0.00173546,0.0328941
2.2812,0.00173875,0.0329217
2.2813,0.00174205,0.0329492
2.2814,0.00174534,0.0329767
2.2815,0.00174864,0.0330043
2.2816,0.00175194,0.0330318
2.2817,0.00175524,0.0330593
2.2818,0.00175855,0.0330867
2.2819,0.00176186,0.0331142
2.282,0.00176517,0.0331417
2.2821,0.00176848,0.0331691
2.2822,0.0017718,0.0331966
2.2823,0.00177512,0.033224
2.2824,0.00177844,0.0332514
2.2825,0.00178177,0.0332788
2.2826,0.00178509,0.0333062
2.2827,0.00178843,0.0333336
2.2828,0.00179176,0.033361
2.2829,0.00179509,0.0333883
2.283,0.00179843,0.0334157
2.2831,0.00180177,0.033443
2.2832,0.00180512,0.0334703
2.2833,0.00180847,0.0334977
2.2834,0.00181182,0.033525
2.2835,0.00181517,0.0335523
2.2836,0.00181852,0.0335795
2.2837,0.00182188,0.0336068
2.2838,0.00182524,0.0336341
2.2839,0.00182861,0.0336613
2.284,0.00183197,0.0336886
2.2841,0.00183534,0.0337158
2.2842,0.00183871,0.033743
2.2843,0.00184209,0.0337702
2.2844,0.00184546,0.0337974
2.2845,0.00184884,0.0338246
2.2846,0.00185223,0.0338517
2.2847,0.00185561,0.0338789
2.2848,0.001859,0.0339061
2.2849,0.00186239,0.0339332
2.285,0.00186578,0.0339603
2.2851,0.00186918,0.0339874
2.2852,0.00187258,0.0340145
2.2853,0.00187598,0.0340416
2.2854,0.00187938,0.0340687
2.2855,0.00188279,0.0340958
2.2856,0.0018862,0.0341228
2.2857,0.00188961,0.0341499
2.2858,0.00189303,0.0341769
2.2859,0.00189644,0.0342039
2.286,0.00189987,0.0342309
2.2861,0.00190329,0.0342579
2.2862,0.00190671,0.0342849
2.2863,0.00191014,0.0343119
2.2864,0.00191357,0.0343389
2.2865,0.00191701,0.0343658
2.2866,0.00192044,0.0343928
2.2867,0.00192388,0.0344197
2.2868,0.00192733,0.0344466
2.2869,0.00193077,0.0344735
2.287,0.00193422,0.0345004
2.2871,0.00193767,0.0345273
2.2872,0.00194112,0.0345542
2.2873,0.00194458,0.0345811
2.2874,0.00194803,0.0346079
2.2875,0.00195149,0.0346347
2.2876,0.00195496,0.0346616
2.2877,0.00195842,0.0346884
2.2878,0.00196189,0.0347152
2.2879,0.00196536,0.034742
2.288,0.00196884,0.0347688
2.2881,0.00197232,0.0347955
2.2882,0.0019758,0.0348223
2.2883,0.00197928,0.0348491
2.2884,0.00198276,0.0348758
2.2885,0.00198625,0.0349025
2.2886,0.00198974,0.0349292
2.2887,0.00199323,0.0349559
2.2888,0.00199673,0.0349826
2.2889,0.00200023,0.0350093
2.289,0.00200373,0.035036
2.2891,0.00200723,0.0350626
2.2892,0.00201074,0.0350893
2.2893,0.00201425,0.0351159
2.2894,0.00201776,0.0351425
2.2895,0.00202127,0.0351691
2.2896,0.00202479,0.0351957
2.2897,0.00202831,0.0352223
2.2898,0.00203183,0.0352489
2.2899,0.00203536,0.0352754
2.29,0.00203888,0.035302
2.2901,0.00204241,0.0353285
2.2902,0.00204595,0.035355
2.2903,0.00204948,0.0353815
2.2904,0.00205302,0.0354081
2.2905,0.00205656,0.0354345
2.2906,0.0020601,0.035461
2.2907,0.00206365,0.0354875
2.2908,0.0020672,0.0355139
2.2909,0.00207075,0.0355404
2.291,0.0020743,0.0355668
2.2911,0.00207786,0.0355932
2.2912,0.00208142,0.0356196
2.2913,0.00208498,0.035646
2.2914,0.00208855,0.0356724
2.2915,0.00209211,0.0356988
2.2916,0.00209568,0.0357251
2.2917,0.00209926,0.0357515
2.2918,0.00210283,0.0357778
2.2919,0.00210641,0.0358042
2.292,0.00210999,0.0358305
2.2921,0.00211357,0.0358568
2.2922,0.00211716,0.0358831
2.2923,0.00212075,0.0359093
2.2924,0.00212434,0.0359356
2.2925,0.00212793,0.0359618
2.2926,0.00213153,0.0359881
2.2927,0.00213513,0.0360143
2.2928,0.00213873,0.0360405
2.2929,0.00214233,0.0360667
2.293,0.00214594,0.0360929
2.2931,0.00214955,0.0361191
2.2932,0.00215316,0.0361453
2.2933,0.00215677,0.0361714
2.2934,0.00216039,0.0361976
2.2935,0.00216401,0.0362237
2.2936,0.00216763,0.0362498
2.2937,0.00217126,0.0362759
2.2938,0.00217489,0.036302
2.2939,0.00217852,0.0363281
2.294,0.00218215,0.0363542
2.2941,0.00218579,0.0363802
2.2942,0.00218942,0.0364063
2.2943,0.00219306,0.0364323
2.2944,0.00219671,0.0364584
2.2945,0.00220035,0.0364844
2.2946,0.002204,0.0365104
2.2947,0.00220765,0.0365364
2.2948,0.00221131,0.0365623
2.2949,0.00221496,0.0365883
2.295,0.00221862,0.0366142
2.2951,0.00222228,0.0366402
2.2952,0.00222595,0.0366661
2.2953,0.00222961,0.036692
2.2954,0.00223328,0.0367179
2.2955,0.00223695,0.0367438
2.2956,0.00224063,0.0367697
2.2957,0.00224431,0.0367955
2.2958,0.00224798,0.0368214
2.2959,0.00225167,0.0368472
2.296,0.00225535,0.0368731
2.2961,0.00225904,0.0368989
2.2962,0.00226273,0.0369247
2.2963,0.00226642,0.0369505
2.2964,0.00227012,0.0369763
2.2965,0.00227381,0.037002
2.2966,0.00227751,0.0370278
2.2967,0.00228122,0.0370535
2.2968,0.00228492,0.0370792
2.2969,0.00228863,0.037105
2.297,0.00229234,0.0371307
2.2971,0.00229605,0.0371564
2.2972,0.00229977,0.037182
2.2973,0.00230349,0.0372077
2.2974,0.00230721,0.0372334
2.2975,0.00231093,0.037259
2.2976,0.00231466,0.0372846
2.2977,0.00231839,0.0373103
2.2978,0.00232212,0.0373359
2.2979,0.00232585,0.0373615
2.298,0.00232959,0.037387
2.2981,0.00233333,0.0374126
2.2982,0.00233707,0.0374382
2.2983,0.00234081,0.0374637
2.2984,0.00234456,0.0374892
2.2985,0.00234831,0.0375147
2.2986,0.00235206,0.0375403
2.2987,0.00235581,0.0375657
2.2988,0.00235957,0.0375912
2.2989,0.00236333,0.0376167
2.299,0.00236709,0.0376422
2.2991,0.00237085,0.0376676
2.2992,0.00237462,0.037693
2.2993,0.00237839,0.0377184
2.2994,0.00238216,0.0377438
2.2995,0.00238594,0.0377692
2.2996,0.00238971,0.0377946
2.2997,0.00239349,0.03782
2.2998,0.00239727,0.0378453
2.2999,0.00240106,0.0378707
2.3,0.00240485,0.037896
2.3001,0.00240863,0.0379213
2.3002,0.00241243,0.0379466
2.3003,0.00241622,0.0379719
2.3004,0.00242002,0.0379972
2.3005,0.00242382,0.0380225
2.3006,0.00242762,0.0380477
2.3007,0.00243143,0.038073
2.3008,0.00243523,0.0380982
2.3009,0.00243904,0.0381234
2.301,0.00244286,0.0381486
2.3011,0.00244667,0.0381738
2.3012,0.00245049,0.038199
2.3013,0.00245431,0.0382242
2.3014,0.00245813,0.0382493
2.3015,0.00246195,0.0382744
2.3016,0.00246578,0.0382996
2.3017,0.00246961,0.0383247
2.3018,0.00247344,0.0383498
2.3019,0.00247728,0.0383749
2.302,0.00248112,0.0383999
2.3021,0.00248496,0.038425
2.3022,0.0024888,0.0384501
2.3023,0.00249264,0.0384751
2.3024,0.00249649,0.0385001
2.3025,0.00250034,0.0385251
2.3026,0.00250419,0.0385501
2.3027,0.00250805,0.0385751
2.3028,0.00251191,0.0386001
2.3029,0.00251577,0.0386251
2.303,0.00251963,0.03865
2.3031,0.00252349,0.0386749
2.3032,0.00252736,0.0386999
2.3033,0.00253123,0.0387248
2.3034,0.0025351,0.0387497
2.3035,0.00253898,0.0387745
2.3036,0.00254286,0.0387994
2.3037,0.00254674,0.0388243
2.3038,0.00255062,0.0388491
2.3039,0.0025545,0.0388739
2.304,0.00255839,0.0388988
2.3041,0.00256228,0.0389236
2.3042,0.00256617,0.0389484
2.3043,0.00257007,0.0389731
2.3044,0.00257397,0.0389979
2.3045,0.00257787,0.0390227
2.3046,0.00258177,0.0390474
2.3047,0.00258567,0.0390721
2.3048,0.00258958,0.0390968
2.3049,0.00259349,0.0391215
2.305,0.0025974,0.0391462
2.3051,0.00260132,0.0391709
2.3052,0.00260523,0.0391956
2.3053,0.00260915,0.0392202
2.3054,0.00261308,0.0392449
2.3055,0.002617,0.0392695
2.3056,0.00262093,0.0392941
2.3057,0.00262486,0.0393187
2.3058,0.00262879,0.0393433
2.3059,0.00263272,0.0393678
2.306,0.00263666,0.0393924
2.3061,0.0026406,0.0394169
2.3062,0.00264454,0.0394415
2.3063,0.00264848,0.039466
2.3064,0.00265243,0.0394905
2.3065,0.00265638,0.039515
2.3066,0.00266033,0.0395395
2.3067,0.00266429,0.0395639
2.3068,0.00266824,0.0395884
2.3069,0.0026722,0.0396128
2.307,0.00267616,0.0396373
2.3071,0.00268013,0.0396617
2.3072,0.00268409,0.0396861
2.3073,0.00268806,0.0397105
2.3074,0.00269203,0.0397348
2.3075,0.002696,0.0397592
2.3076,0.00269998,0.0397835
2.3077,0.00270396,0.0398079
2.3078,0.00270794,0.0398322
2.3079,0.00271192,0.0398565
2.308,0.00271591,0.0398808
2.3081,0.0027199,0.0399051
2.3082,0.00272389,0.0399293
2.3083,0.00272788,0.0399536
2.3084,0.00273188,0.0399778
2.3085,0.00273587,0.0400021
2.3086,0.00273987,0.0400263
2.3087,0.00274388,0.0400505
2.3088,0.00274788,0.0400747
2.3089,0.00275189,0.0400988
2.309,0.0027559,0.040123
2.3091,0.00275991,0.0401471
2.3092,0.00276393,0.0401713
2.3093,0.00276794,0.0401954
2.3094,0.00277196,0.0402195
2.3095,0.00277598,0.0402436
2.3096,0.00278001,0.0402677
2.3097,0.00278404,0.0402917
2.3098,0.00278806,0.0403158
2.3099,0.0027921,0.0403398
2.31,0.00279613,0.0403639
2.3101,0.00280017,0.0403879
2.3102,0.00280421,0.0404119
2.3103,0.00280825,0.0404359
2.3104,0.00281229,0.0404598
2.3105,0.00281634,0.0404838
2.3106,0.00282038,0.0405077
2.3107,0.00282444,0.0405317
2.3108,0.00282849,0.0405556
2.3109,0.00283254,0.0405795
2.311,0.0028366,0.0406034
2.3111,0.00284066,0.0406273
2.3112,0.00284472,0.0406511
2.3113,0.00284879,0.040675
2.3114,0.00285286,0.0406988
2.3115,0.00285693,0.0407226
2.3116,0.002861,0.0407464
2.3117,0.00286507,0.0407702
2.3118,0.00286915,0.040794
2.3119,0.00287323,0.0408178
2.312,0.00287731,0.0408415
2.3121,0.0028814,0.0408653
2.3122,0.00288548,0.040889
2.3123,0.00288957,0.0409127
2.3124,0.00289366,0.0409364
2.3125,0.00289776,0.0409601
2.3126,0.00290185,0.0409838
2.3127,0.00290595,0.0410075
2.3128,0.00291005,0.0410311
2.3129,0.00291416,0.0410547
2.313,0.00291826,0.0410784
2.3131,0.00292237,0.041102
2.3132,0.00292648,0.0411256
2.3133,0.00293059,0.0411491
2.3134,0.00293471,0.0411727
2.3135,0.00293882,0.0411963
2.3136,0.00294294,0.0412198
2.3137,0.00294707,0.0412433
2.3138,0.00295119,0.0412668
2.3139,0.00295532,0.0412903
2.314,0.00295945,0.0413138
2.3141,0.00296358,0.0413373
2.3142,0.00296771,0.0413607
2.3143,0.00297185,0.0413842
2.3144,0.00297598,0.0414076
2.3145,0.00298013,0.041431
2.3146,0.00298427,0.0414544
2.3147,0.00298841,0.0414778
2.3148,0.00299256,0.0415012
2.3149,0.00299671,0.0415245
2.315,0.00300086,0.0415479
2.3151,0.00300502,0.0415712
2.3152,0.00300918,0.0415945
2.3153,0.00301334,0.0416178
2.3154,0.0030175,0.0416411
2.3155,0.00302166,0.0416644
2.3156,0.00302583,0.0416876
2.3157,0.00303,0.0417109
2.3158,0.00303417,0.0417341
2.3159,0.00303834,0.0417573
2.316,0.00304252,0.0417805
2.3161,0.0030467,0.0418037
2.3162,0.00305088,0.0418269
2.3163,0.00305506,0.0418501
2.3164,0.00305924,0.0418732
2.3165,0.00306343,0.0418964
2.3166,0.00306762,0.0419195
2.3167,0.00307181,0.0419426
2.3168,0.00307601,0.0419657
2.3169,0.0030802,0.0419888
2.317,0.0030844,0.0420118
2.3171,0.0030886,0.0420349
2.3172,0.00309281,0.0420579
2.3173,0.00309701,0.0420809
2.3174,0.00310122,0.042104
2.3175,0.00310543,0.042127
2.3176,0.00310964,0.0421499
2.3177,0.00311386,0.0421729
2.3178,0.00311808,0.0421959
2.3179,0.0031223,0.0422188
2.318,0.00312652,0.0422417
2.3181,0.00313074,0.0422646
2.3182,0.00313497,0.0422875
2.3183,0.0031392,0.0423104
2.3184,0.00314343,0.0423333
2.3185,0.00314766,0.0423561
2.3186,0.0031519,0.042379
2.3187,0.00315613,0.0424018
2.3188,0.00316037,0.0424246
2.3189,0.00316462,0.0424474
2.319,0.00316886,0.0424702
2.3191,0.00317311,0.042493
2.3192,0.00317736,0.0425157
2.3193,0.00318161,0.0425385
2.3194,0.00318586,0.0425612
2.3195,0.00319012,0.0425839
2.3196,0.00319438,0.0426066
2.3197,0.00319864,0.0426293
2.3198,0.0032029,0.042652
2.3199,0.00320717,0.0426746
2.32,0.00321143,0.0426973
2.3201,0.0032157,0.0427199
2.3202,0.00321998,0.0427425
2.3203,0.00322425,0.0427651
2.3204,0.00322853,0.0427877
2.3205,0.00323281,0.0428103
2.3206,0.00323709,0.0428328
2.3207,0.00324137,0.0428554
2.3208,0.00324566,0.0428779
2.3209,0.00324994,0.0429004
2.321,0.00325423,0.0429229
2.3211,0.00325853,0.0429454
2.3212,0.00326282,0.0429679
2.3213,0.00326712,0.0429903
2.3214,0.00327142,0.0430128
2.3215,0.00327572,0.0430352
2.3216,0.00328002,0.0430576
2.3217,0.00328433,0.04308
2.3218,0.00328863,0.0431024
2.3219,0.00329294,0.0431248
2.322,0.00329726,0.0431471
2.3221,0.00330157,0.0431695
2.3222,0.00330589,0.0431918
2.3223,0.00331021,0.0432141
2.3224,0.00331453,0.0432364
2.3225,0.00331885,0.0432587
2.3226,0.00332318,0.043281
2.3227,0.00332751,0.0433032
2.3228,0.00333184,0.0433255
2.3229,0.00333617,0.0433477
2.323,0.0033405,0.0433699
2.3231,0.00334484,0.0433921
2.3232,0.00334918,0.0434143
2.3233,0.00335352,0.0434365
2.3234,0.00335787,0.0434586
2.3235,0.00336221,0.0434808
2.3236,0.00336656,0.0435029
2.3237,0.00337091,0.043525
2.3238,0.00337526,0.0435471
2.3239,0.00337962,0.0435692
2.324,0.00338397,0.0435912
2.3241,0.00338833,0.0436133
2.3242,0.00339269,0.0436353
2.3243,0.00339706,0.0436574
2.3244,0.00340142,0.0436794
2.3245,0.00340579,0.0437014
2.3246,0.00341016,0.0437233
2.3247,0.00341453,0.0437453
2.3248,0.00341891,0.0437673
2.3249,0.00342329,0.0437892
2.325,0.00342766,0.0438111
2.3251,0.00343205,0.043833
2.3252,0.00343643,0.0438549
2.3253,0.00344081,0.0438768
2.3254,0.0034452,0.0438987
2.3255,0.00344959,0.0439205
2.3256,0.00345398,0.0439423
2.3257,0.00345838,0.0439642
2.3258,0.00346277,0.043986
2.3259,0.00346717,0.0440078
2.326,0.00347157,0.0440295
2.3261,0.00347598,0.0440513
2.3262,0.00348038,0.044073
2.3263,0.00348479,0.0440948
2.3264,0.0034892,0.0441165
2.3265,0.00349361,0.0441382
2.3266,0.00349802,0.0441599
2.3267,0.00350244,0.0441816
2.3268,0.00350686,0.0442032
2.3269,0.00351128,0.0442249
2.327,0.0035157,0.0442465
2.3271,0.00352013,0.0442681
2.3272,0.00352455,0.0442897
2.3273,0.00352898,0.0443113
2.3274,0.00353341,0.0443329
2.3275,0.00353785,0.0443544
2.3276,0.00354228,0.044376
2.3277,0.00354672,0.0443975
2.3278,0.00355116,0.044419
2.3279,0.0035556,0.0444405
2.328,0.00356004,0.044462
2.3281,0.00356449,0.0444834
2.3282,0.00356894,0.0445049
2.3283,0.00357339,0.0445263
2.3284,0.00357784,0.0445477
2.3285,0.0035823,0.0445692
2.3286,0.00358675,0.0445905
2.3287,0.00359121,0.0446119
2.3288,0.00359567,0.0446333
2.3289,0.00360014,0.0446546
2.329,0.0036046,0.044676
2.3291,0.00360907,0.0446973
2.3292,0.00361354,0.0447186
2.3293,0.00361801,0.0447399
2.3294,0.00362249,0.0447611
2.3295,0.00362696,0.0447824
2.3296,0.00363144,0.0448036
2.3297,0.00363592,0.0448249
2.3298,0.0036404,0.0448461
2.3299,0.00364489,0.0448673
2.33,0.00364938,0.0448885
2.3301,0.00365386,0.0449096
2.3302,0.00365835,0.0449308
2.3303,0.00366285,0.0449519
2.3304,0.00366734,0.0449731
2.3305,0.00367184,0.0449942
2.3306,0.00367634,0.0450153
2.3307,0.00368084,0.0450363
2.3308,0.00368535,0.0450574
2.3309,0.00368985,0.0450785
2.331,0.00369436,0.0450995
2.3311,0.00369887,0.0451205
2.3312,0.00370338,0.0451415
2.3313,0.00370789,0.0451625
2.3314,0.00371241,0.0451835
2.3315,0.00371693,0.0452044
2.3316,0.00372145,0.0452254
2.3317,0.00372597,0.0452463
2.3318,0.0037305,0.0452672
2.3319,0.00373502,0.0452881
2.332,0.00373955,0.045309
2.3321,0.00374408,0.0453299
2.3322,0.00374862,0.0453507
2.3323,0.00375315,0.0453716
2.3324,0.00375769,0.0453924
2.3325,0.00376223,0.0454132
2.3326,0.00376677,0.045434
2.3327,0.00377131,0.0454548
2.3328,0.00377586,0.0454755
2.3329,0.00378041,0.0454963
2.333,0.00378496,0.045517
2.3331,0.00378951,0.0455377
2.3332,0.00379406,0.0455584
2.3333,0.00379862,0.0455791
2.3334,0.00380317,0.0455998
2.3335,0.00380773,0.0456204
2.3336,0.0038123,0.0456411
2.3337,0.00381686,0.0456617
2.3338,0.00382143,0.0456823
2.3339,0.003826,0.0457029
2.334,0.00383057,0.0457235
2.3341,0.00383514,0.045744
2.3342,0.00383971,0.0457646
2.3343,0.00384429,0.0457851
2.3344,0.00384887,0.0458057
2.3345,0.00385345,0.0458262
2.3346,0.00385803,0.0458466
2.3347,0.00386261,0.0458671
2.3348,0.0038672,0.0458876
2.3349,0.00387179,0.045908
2.335,0.00387638,0.0459284
2.3351,0.00388097,0.0459489
2.3352,0.00388557,0.0459693
2.3353,0.00389017,0.0459896
2.3354,0.00389476,0.04601
2.3355,0.00389937,0.0460304
2.3356,0.00390397,0.0460507
2.3357,0.00390857,0.046071
2.3358,0.00391318,0.0460913
2.3359,0.00391779,0.0461116
2.336,0.0039224,0.0461319
2.3361,0.00392701,0.0461521
2.3362,0.00393163,0.0461724
2.3363,0.00393625,0.0461926
2.3364,0.00394087,0.0462128
2.3365,0.00394549,0.046233
2.3366,0.00395011,0.0462532
2.3367,0.00395474,0.0462734
2.3368,0.00395936,0.0462935
2.3369,0.00396399,0.0463136
2.337,0.00396862,0.0463338
2.3371,0.00397326,0.0463539
2.3372,0.00397789,0.046374
2.3373,0.00398253,0.046394
2.3374,0.00398717,0.0464141
2.3375,0.00399181,0.0464341
2.3376,0.00399645,0.0464542
2.3377,0.0040011,0.0464742
2.3378,0.00400575,0.0464942
2.3379,0.0040104,0.0465142
2.338,0.00401505,0.0465341
2.3381,0.0040197,0.0465541
2.3382,0.00402436,0.046574
2.3383,0.00402901,0.0465939
2.3384,0.00403367,0.0466138
2.3385,0.00403834,0.0466337
2.3386,0.004043,0.0466536
2.3387,0.00404766,0.0466734
2.3388,0.00405233,0.0466933
2.3389,0.004057,0.0467131
2.339,0.00406167,0.0467329
2.3391,0.00406635,0.0467527
2.3392,0.00407102,0.0467725
2.3393,0.0040757,0.0467923
2.3394,0.00408038,0.046812
2.3395,0.00408506,0.0468317
2.3396,0.00408974,0.0468515
2.3397,0.00409443,0.0468712
2.3398,0.00409911,0.0468908
2.3399,0.0041038,0.0469105
2.34,0.00410849,0.0469302
2.3401,0.00411319,0.0469498
2.3402,0.00411788,0.0469694
2.3403,0.00412258,0.046989
2.3404,0.00412728,0.0470086
2.3405,0.00413198,0.0470282
2.3406,0.00413668,0.0470478
2.3407,0.00414139,0.0470673
2.3408,0.00414609,0.0470868
2.3409,0.0041508,0.0471063
2.341,0.00415551,0.0471258
2.3411,0.00416022,0.0471453
2.3412,0.00416494,0.0471648
2.3413,0.00416966,0.0471842
2.3414,0.00417437,0.0472037
2.3415,0.00417909,0.0472231
2.3416,0.00418382,0.0472425
2.3417,0.00418854,0.0472619
2.3418,0.00419327,0.0472813
2.3419,0.004198,0.0473006
2.342,0.00420273,0.0473199
2.3421,0.00420746,0.0473393
2.3422,0.00421219,0.0473586
2.3423,0.00421693,0.0473779
2.3424,0.00422166,0.0473972
2.3425,0.0042264,0.0474164
2.3426,0.00423115,0.0474357
2.3427,0.00423589,0.0474549
2.3428,0.00424064,0.0474741
2.3429,0.00424538,0.0474933
2.343,0.00425013,0.0475125
2.3431,0.00425488,0.0475316
2.3432,0.00425964,0.0475508
2.3433,0.00426439,0.0475699
2.3434,0.00426915,0.0475891
2.3435,0.00427391,0.0476082
2.3436,0.00427867,0.0476272
2.3437,0.00428343,0.0476463
2.3438,0.0042882,0.0476654
2.3439,0.00429296,0.0476844
2.344,0.00429773,0.0477034
2.3441,0.0043025,0.0477224
2.3442,0.00430727,0.0477414
2.3443,0.00431205,0.0477604
2.3444,0.00431682,0.0477794
2.3445,0.0043216,0.0477983
2.3446,0.00432638,0.0478172
2.3447,0.00433116,0.0478361
2.3448,0.00433595,0.047855
2.3449,0.00434073,0.0478739
2.345,0.00434552,0.0478928
2.3451,0.00435031,0.0479116
2.3452,0.0043551,0.0479305
2.3453,0.00435989,0.0479493
2.3454,0.00436469,0.0479681
2.3455,0.00436948,0.0479869
2.3456,0.00437428,0.0480056
2.3457,0.00437908,0.0480244
2.3458,0.00438389,0.0480431
2.3459,0.00438869,0.0480618
2.346,0.0043935,0.0480806
2.3461,0.0043983,0.0480992
2.3462,0.00440311,0.0481179
2.3463,0.00440793,0.0481366
2.3464,0.00441274,0.0481552
2.3465,0.00441756,0.0481738
2.3466,0.00442237,0.0481924
2.3467,0.00442719,0.048211
2.3468,0.00443201,0.0482296
2.3469,0.00443684,0.0482482
2.347,0.00444166,0.0482667
2.3471,0.00444649,0.0482852
2.3472,0.00445132,0.0483038
2.3473,0.00445615,0.0483222
2.3474,0.00446098,0.0483407
2.3475,0.00446581,0.0483592
2.3476,0.00447065,0.0483776
2.3477,0.00447549,0.0483961
2.3478,0.00448033,0.0484145
2.3479,0.00448517,0.0484329
2.348,0.00449001,0.0484513
2.3481,0.00449486,0.0484696
2.3482,0.0044997,0.048488
2.3483,0.00450455,0.0485063
2.3484,0.0045094,0.0485246
2.3485,0.00451426,0.0485429
2.3486,0.00451911,0.0485612
2.3487,0.00452397,0.0485795
2.3488,0.00452882,0.0485977
2.3489,0.00453368,0.048616
2.349,0.00453854,0.0486342
2.3491,0.00454341,0.0486524
2.3492,0.00454827,0.0486706
2.3493,0.00455314,0.0486888
2.3494,0.00455801,0.0487069
2.3495,0.00456288,0.0487251
2.3496,0.00456775,0.0487432
2.3497,0.00457263,0.0487613
2.3498,0.0045775,0.0487794
2.3499,0.00458238,0.0487975
2.35,0.00458726,0.0488155
2.3501,0.00459214,0.0488336
2.3502,0.00459703,0.0488516
2.3503,0.00460191,0.0488696
2.3504,0.0046068,0.0488876
2.3505,0.00461169,0.0489056
2.3506,0.00461658,0.0489235
2.3507,0.00462147,0.0489415
2.3508,0.00462636,0.0489594
2.3509,0.00463126,0.0489773
2.351,0.00463616,0.0489952
2.3511,0.00464106,0.0490131
2.3512,0.00464596,0.049031
2.3513,0.00465086,0.0490488
2.3514,0.00465577,0.0490666
2.3515,0.00466067,0.0490845
2.3516,0.00466558,0.0491022
2.3517,0.00467049,0.04912
2.3518,0.0046754,0.0491378
2.3519,0.00468032,0.0491555
2.352,0.00468523,0.0491733
2.3521,0.00469015,0.049191
2.3522,0.00469507,0.0492087
2.3523,0.00469999,0.0492264
2.3524,0.00470491,0.049244
2.3525,0.00470984,0.0492617
2.3526,0.00471476,0.0492793
2.3527,0.00471969,0.0492969
2.3528,0.00472462,0.0493145
2.3529,0.00472955,0.0493321
2.353,0.00473449,0.0493497
2.3531,0.00473942,0.0493672
2.3532,0.00474436,0.0493848
2.3533,0.0047493,0.0494023
2.3534,0.00475424,0.0494198
2.3535,0.00475918,0.0494373
2.3536,0.00476412,0.0494548
2.3537,0.00476907,0.0494722
2.3538,0.00477401,0.0494896
2.3539,0.00477896,0.0495071
2.354,0.00478391,0.0495245
2.3541,0.00478887,0.0495419
2.3542,0.00479382,0.0495592
2.3543,0.00479878,0.0495766
2.3544,0.00480373,0.0495939
2.3545,0.00480869,0.0496112
2.3546,0.00481365,0.0496285
2.3547,0.00481862,0.0496458
2.3548,0.00482358,0.0496631
2.3549,0.00482855,0.0496804
2.355,0.00483352,0.0496976
2.3551,0.00483849,0.0497148
2.3552,0.00484346,0.049732
2.3553,0.00484843,0.0497492
2.3554,0.00485341,0.0497664
2.3555,0.00485838,0.0497835
2.3556,0.00486336,0.0498007
2.3557,0.00486834,0.0498178
2.3558,0.00487332,0.0498349
2.3559,0.00487831,0.049852
2.356,0.00488329,0.0498691
2.3561,0.00488828,0.0498861
2.3562,0.00489327,0.0499032
2.3563,0.00489826,0.0499202
2.3564,0.00490325,0.0499372
2.3565,0.00490824,0.0499542
2.3566,0.00491324,0.0499712
2.3567,0.00491824,0.0499881
2.3568,0.00492323,0.050005
2.3569,0.00492823,0.050022
2.357,0.00493324,0.0500389
2.3571,0.00493824,0.0500558
2.3572,0.00494325,0.0500726
2.3573,0.00494825,0.0500895
2.3574,0.00495326,0.0501063
2.3575,0.00495827,0.0501232
2.3576,0.00496329,0.05014
2.3577,0.0049683,0.0501568
2.3578,0.00497332,0.0501735
2.3579,0.00497833,0.0501903
2.358,0.00498335,0.050207
2.3581,0.00498837,0.0502237
2.3582,0.00499339,0.0502404
2.3583,0.00499842,0.0502571
2.3584,0.00500344,0.0502738
2.3585,0.00500847,0.0502905
2.3586,0.0050135,0.0503071
2.3587,0.00501853,0.0503237
2.3588,0.00502356,0.0503403
2.3589,0.0050286,0.0503569
2.359,0.00503363,0.0503735
2.3591,0.00503867,0.05039
2.3592,0.00504371,0.0504066
2.3593,0.00504875,0.0504231
2.3594,0.00505379,0.0504396
2.3595,0.00505884,0.0504561
2.3596,0.00506388,0.0504726
2.3597,0.00506893,0.050489
2.3598,0.00507398,0.0505055
2.3599,0.00507903,0.0505219
2.36,0.00508408,0.0505383
2.3601,0.00508914,0.0505547
2.3602,0.00509419,0.050571
2.3603,0.00509925,0.0505874
2.3604,0.00510431,0.0506037
2.3605,0.00510937,0.05062
2.3606,0.00511443,0.0506363
2.3607,0.00511949,0.0506526
2.3608,0.00512456,0.0506689
2.3609,0.00512962,0.0506851
2.361,0.00513469,0.0507014
2.3611,0.00513976,0.0507176
2.3612,0.00514484,0.0507338
2.3613,0.00514991,0.05075
2.3614,0.00515498,0.0507661
2.3615,0.00516006,0.0507823
2.3616,0.00516514,0.0507984
2.3617,0.00517022,0.0508145
2.3618,0.0051753,0.0508306
2.3619,0.00518038,0.0508467
2.362,0.00518547,0.0508628
